provider	category	event_id	version	event(fields)	event_type	description
SQLOLEDB_1	{C5BFFE2F-9D87-D568-A09E-08FC83D0C7C2}	17	0	Bid2Etw_SQLOLEDB_1_Trace_TextA(UInt32 ModID, Object msgStr)	TextA	SQLOLEDB_1 formatted output (A)
SQLOLEDB_1	{C5BFFE2F-9D87-D568-A09E-08FC83D0C7C2}	18	0	Bid2Etw_SQLOLEDB_1_Trace_TextW(UInt32 ModID, Object msgStr)	TextW	SQLOLEDB_1 formatted output (W)
