provider	category	event_id	version	event(fields)	event_type	description
MSDASQL_1	{B6501BA1-C61A-C4E6-6FA2-A4E7F8C8E7A0}	17	0	Bid2Etw_MSDASQL_1_Trace_TextA(UInt32 ModID, Object msgStr)	TextA	MSDASQL_1 formatted output (A)
MSDASQL_1	{B6501BA1-C61A-C4E6-6FA2-A4E7F8C8E7A0}	18	0	Bid2Etw_MSDASQL_1_Trace_TextW(UInt32 ModID, Object msgStr)	TextW	MSDASQL_1 formatted output (W)
