provider	category	event_id	version	event(fields)	event_type	description
OLEDB.1	{0DD082C5-66F2-271F-74BA-2BF1F9F65C66}	17	0	Bid2Etw_OLEDB_1_Trace_TextA(UInt32 ModID, Object msgStr)	TextA	OLEDB.1 formatted output (A)
OLEDB.1	{0DD082C5-66F2-271F-74BA-2BF1F9F65C66}	18	0	Bid2Etw_OLEDB_1_Trace_TextW(UInt32 ModID, Object msgStr)	TextW	OLEDB.1 formatted output (W)
