provider	category	event_id	version	event(fields)	event_type	description
MSADDS.1	{13CD7F93-5BAA-8C7C-3D72-B69FAC139A46}	17	0	Bid2Etw_MSADDS_1_Trace_TextA(UInt32 ModID, Object msgStr)	TextA	MSADDS.1 formatted output (A)
MSADDS.1	{13CD7F93-5BAA-8C7C-3D72-B69FAC139A46}	18	0	Bid2Etw_MSADDS_1_Trace_TextW(UInt32 ModID, Object msgStr)	TextW	MSADDS.1 formatted output (W)
