provider	category	event_id	version	event(fields)	event_type	description
ADODB.1	{04C8A870-3369-12F8-4769-24E484A9E725}	17	0	Bid2Etw_ADODB_1_Trace_TextA(UInt32 ModID, Object msgStr)	TextA	ADODB.1 formatted output (A)
ADODB.1	{04C8A870-3369-12F8-4769-24E484A9E725}	18	0	Bid2Etw_ADODB_1_Trace_TextW(UInt32 ModID, Object msgStr)	TextW	ADODB.1 formatted output (W)
