provider	category	event_id	version	event(fields)	event_type	description
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	27	2	Registry_TypeGroup1(SInt64 InitialTime, UInt32 Status, UInt32 Index, UInt32 KeyHandle, String KeyName)		
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	28	2	Registry_TypeGroup1(SInt64 InitialTime, UInt32 Status, UInt32 Index, UInt32 KeyHandle, String KeyName)		
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	29	2	Registry_TypeGroup1(SInt64 InitialTime, UInt32 Status, UInt32 Index, UInt32 KeyHandle, String KeyName)		
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	30	2	Registry_TxR(Object TxrGUID, UInt32 Status, UInt32 UowCount, UInt64 OperationTime, String Hive)		
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	31	2	Registry_TxR(Object TxrGUID, UInt32 Status, UInt32 UowCount, UInt64 OperationTime, String Hive)		
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	32	2	Registry_TxR(Object TxrGUID, UInt32 Status, UInt32 UowCount, UInt64 OperationTime, String Hive)		
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	34	2	Registry_Counters(UInt64 Counter1, UInt64 Counter2, UInt64 Counter3, UInt64 Counter4, UInt64 Counter5, UInt64 Counter6, UInt64 Counter7, UInt64 Counter8, UInt64 Counter9, UInt64 Counter10, UInt64 Counter11)		
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	35	2	Registry_Config(UInt32 CurrentControlSet)		
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	36	2	Registry_HiveInitialize(UInt32 Hive, UInt32 OperationType, UInt32 PoolTag, UInt32 Size, String FileName)		
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	37	2	Registry_HiveDestroy(UInt32 Hive, String FileName, String Path)		
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	38	2	Registry_HiveLink(UInt32 Hive, String Path)		
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	39	2	Registry_HiveRundown(UInt64 Size, UInt32 Hive, UInt32 LoadedKeyCount, String FileName, String LinkPath)		
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	40	2	Registry_HiveDirty(UInt32 Hive, String LinkPath, UInt32 DirtyReason)		
Windows Kernel Trace	{ae53722e-c863-11d2-8659-00c04fa321a1}	48	2	Registry_ChangeNotification(UInt32 Notification, UInt32 KeyHandle, UInt8 Type, UInt8 WatchSubtree, UInt8 Primary)		
Windows Kernel Trace	{bf3a50c5-a9c9-4988-a005-2df0b7c80f80}	10	0	UdpIp_V0_TypeGroup1(UInt32 context, Object saddr, Object sport, UInt16 size, Object daddr, Object dport, UInt16 dsize)		
Windows Kernel Trace	{bf3a50c5-a9c9-4988-a005-2df0b7c80f80}	10	1	UdpIp_V1_TypeGroup1(UInt32 PID, UInt32 size, Object daddr, Object saddr, Object dport, Object sport)		
Windows Kernel Trace	{bf3a50c5-a9c9-4988-a005-2df0b7c80f80}	10	2	UdpIp_TypeGroup1(UInt32 PID, UInt32 size, Object daddr, Object saddr, Object dport, Object sport, UInt32 seqnum, UInt32 connid)		
Windows Kernel Trace	{bf3a50c5-a9c9-4988-a005-2df0b7c80f80}	11	0	UdpIp_V0_TypeGroup1(UInt32 context, Object saddr, Object sport, UInt16 size, Object daddr, Object dport, UInt16 dsize)		
Windows Kernel Trace	{bf3a50c5-a9c9-4988-a005-2df0b7c80f80}	11	1	UdpIp_V1_TypeGroup1(UInt32 PID, UInt32 size, Object daddr, Object saddr, Object dport, Object sport)		
Windows Kernel Trace	{bf3a50c5-a9c9-4988-a005-2df0b7c80f80}	11	2	UdpIp_TypeGroup1(UInt32 PID, UInt32 size, Object daddr, Object saddr, Object dport, Object sport, UInt32 seqnum, UInt32 connid)		
Windows Kernel Trace	{bf3a50c5-a9c9-4988-a005-2df0b7c80f80}	17	2	UdpIp_Fail(UInt16 Proto, UInt16 FailureCode)		
Windows Kernel Trace	{bf3a50c5-a9c9-4988-a005-2df0b7c80f80}	26	2	UdpIp_TypeGroup2(UInt32 PID, UInt32 size, Object daddr, Object saddr, Object dport, Object sport, UInt32 seqnum, UInt32 connid)		
Windows Kernel Trace	{bf3a50c5-a9c9-4988-a005-2df0b7c80f80}	27	2	UdpIp_TypeGroup2(UInt32 PID, UInt32 size, Object daddr, Object saddr, Object dport, Object sport, UInt32 seqnum, UInt32 connid)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	34	0	Mark_V0(String Message, Char16 Padding)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	46	1	SampledProfile_V1(UInt32 InstructionPointer, UInt32 ThreadId, UInt16 Count)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	46	2	SampledProfile(UInt32 InstructionPointer, UInt32 ThreadId, UInt16 Count, UInt16 Reserved)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	47	2	PmcCounterProfile(UInt32 InstructionPointer, UInt32 ThreadId, UInt16 ProfileSource, UInt16 Reserved)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	48	2	PmcCounterConfig_V2(UInt32 CounterCount, String CounterName)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	50	2	ISR_MSI(Object InitialTime, UInt32 Routine, UInt8 ReturnValue, UInt16 Vector, UInt8 Reserved, UInt32 MessageNumber)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	51	2	SysCallEnter(UInt32 SysCallAddress)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	52	2	SysCallExit(UInt32 SysCallNtStatus)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	58	2	DebuggerEnabled()		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	66	2	DPC(Object InitialTime, UInt32 Routine)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	67	1	ISR_V1(Object InitialTime, UInt32 Routine, UInt32 ReturnValue)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	67	2	ISR(Object InitialTime, UInt32 Routine, UInt8 ReturnValue, UInt16 Vector, UInt8 Reserved)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	68	1	DPC_V1(Object InitialTime, UInt32 Routine)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	68	2	DPC(Object InitialTime, UInt32 Routine)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	69	1	DPC_V1(Object InitialTime, UInt32 Routine)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	69	2	DPC(Object InitialTime, UInt32 Routine)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	70	2	DPC(Object InitialTime, UInt32 Routine)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	72	2	SampledProfileInterval_V2(UInt32 Source, UInt32 NewInterval, UInt32 OldInterval)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	73	2	SampledProfileInterval_V2(UInt32 Source, UInt32 NewInterval, UInt32 OldInterval)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	73	3	SampledProfileInterval_V3(UInt32 Source, UInt32 NewInterval, UInt32 OldInterval, String SourceName)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	74	2	SampledProfileInterval_V2(UInt32 Source, UInt32 NewInterval, UInt32 OldInterval)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	74	3	SampledProfileInterval_V3(UInt32 Source, UInt32 NewInterval, UInt32 OldInterval, String SourceName)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	75	2	SpinLockConfig_V2(UInt32 SpinLockSpinThreshold, UInt32 SpinLockContentionSampleRate, UInt32 SpinLockAcquireSampleRate)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	75	3	SpinLockConfig_V3(UInt32 SpinLockSpinThreshold, UInt32 SpinLockContentionSampleRate, UInt32 SpinLockAcquireSampleRate, UInt32 SpinLockHoldThreshold)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	76	2	SpinLockConfig_V2(UInt32 SpinLockSpinThreshold, UInt32 SpinLockContentionSampleRate, UInt32 SpinLockAcquireSampleRate)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	76	3	SpinLockConfig_V3(UInt32 SpinLockSpinThreshold, UInt32 SpinLockContentionSampleRate, UInt32 SpinLockAcquireSampleRate, UInt32 SpinLockHoldThreshold)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	92	2	ISR_Unexpected(UInt16 Vector)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	93	2	IoTimerEvent(UInt32 DeviceObject, UInt32 TimerRoutine)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	94	2	IoTimerEvent(UInt32 DeviceObject, UInt32 TimerRoutine)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	95	1	ISR_V1(Object InitialTime, UInt32 Routine, UInt32 ReturnValue)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	95	2	ISR(Object InitialTime, UInt32 Routine, UInt8 ReturnValue, UInt16 Vector, UInt8 Reserved)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	96	2	WDF_ISR(UInt32 Routine)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	97	2	WDF_ISR(UInt32 Routine)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	98	2	WDF_DPC(UInt32 Routine)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	103	2	WDF_WorkItem(UInt32 Routine)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	104	2	SetOrExpireKTimer2(UInt64 DueTime, UInt64 MaximumDueTime, UInt64 Period, UInt32 Timer, UInt32 Callback, UInt32 CallbackContext, UInt8 TimerFlags)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	105	2	SetOrExpireKTimer2(UInt64 DueTime, UInt64 MaximumDueTime, UInt64 Period, UInt32 Timer, UInt32 Callback, UInt32 CallbackContext, UInt8 TimerFlags)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	106	2	CancelKTimer2(UInt32 Timer)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	107	2	DisableKTimer2(UInt32 Timer, UInt32 DisableCallback, UInt32 DisableContext, UInt8 TimerFlags)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	108	2	FinalizeKTimer2(UInt32 Timer, UInt32 DisableCallback, UInt32 DisableContext)		
Windows Kernel Trace	{ce1dbfb4-137e-4da6-87b0-3f59aa102cbc}	114	2	HV_Hypercall(UInt32 CallCode, UInt8 IsFast, UInt8 IsNested)		
Windows Kernel Trace	{d837ca92-12b9-44a5-ad6a-3a65b3578aa8}	32	2	SplitIo_Info(UInt32 ParentIrp, UInt32 ChildIrp)		
Windows Kernel Trace	{def2fe46-7bd6-4b80-bd94-f57fe20d0ce3}	32	2	StackWalk_Event(UInt64 EventTimeStamp, UInt32 StackProcess, UInt32 StackThread, UInt32 Stack1, UInt32 Stack2, UInt32 Stack3, UInt32 Stack4, UInt32 Stack5, UInt32 Stack6, UInt32 Stack7, UInt32 Stack8, UInt32 Stack9, UInt32 Stack10, UInt32 Stack11, UInt32 Stack12, UInt32 Stack13, UInt32 Stack14, UInt32 Stack15, UInt32 Stack16, UInt32 Stack17, UInt32 Stack18, UInt32 Stack19, UInt32 Stack20, UInt32 Stack21, UInt32 Stack22, UInt32 Stack23, UInt32 Stack24, UInt32 Stack25, UInt32 Stack26, UInt32 Stack27, UInt32 Stack28, UInt32 Stack29, UInt32 Stack30, UInt32 Stack31, UInt32 Stack32)		
Windows Kernel Trace	{def2fe46-7bd6-4b80-bd94-f57fe20d0ce3}	34	2	StackWalk_TypeGroup1(UInt32 key, UInt32 StackFrame)		
Windows Kernel Trace	{def2fe46-7bd6-4b80-bd94-f57fe20d0ce3}	35	2	StackWalk_TypeGroup1(UInt32 key, UInt32 StackFrame)		
Windows Kernel Trace	{def2fe46-7bd6-4b80-bd94-f57fe20d0ce3}	36	2	StackWalk_TypeGroup1(UInt32 key, UInt32 StackFrame)		
Windows Kernel Trace	{def2fe46-7bd6-4b80-bd94-f57fe20d0ce3}	37	2	StackWalk_Key(UInt64 EventTimeStamp, UInt32 StackProcess, UInt32 StackThread, UInt32 StackKey)		
Windows Kernel Trace	{def2fe46-7bd6-4b80-bd94-f57fe20d0ce3}	38	2	StackWalk_Key(UInt64 EventTimeStamp, UInt32 StackProcess, UInt32 StackThread, UInt32 StackKey)		
Windows Kernel Trace	{e43445e0-0903-48c3-b878-ff0fccebdd04}	60	2	IdleExitLatency(UInt32 Flags, UInt32 PlatformState, UInt32 ProcessorState, UInt32 ReturnLatency, UInt32 TotalLatency)		
Windows Kernel Trace	{f8f10121-b617-4a56-868b-9df1b27fe32c}	32	0	MMCSS_TypeGroup()		
Windows Kernel Trace	{f8f10121-b617-4a56-868b-9df1b27fe32c}	33	0	MMCSS_TypeGroup()		
Windows Kernel Trace	{f8f10121-b617-4a56-868b-9df1b27fe32c}	34	0	MMCSSEvent(UInt32 ScheduledPID, UInt32 ScheduledTID, UInt32 SchedulingPriority, UInt32 TaskIndex)		
Windows Kernel Trace	{f8f10121-b617-4a56-868b-9df1b27fe32c}	35	0	MMCSSWakeup(UInt32 Reason)		
Windows Kernel Trace	{f8f10121-b617-4a56-868b-9df1b27fe32c}	36	0	MMCSS_TypeGroup()		
Windows Kernel Trace	{f8f10121-b617-4a56-868b-9df1b27fe32c}	37	0	MMCSS_TypeGroup()		
