provider	category	event_id	version	event(fields)	event_type	description
ODBC.1	{F34765F7-A1BE-4B9D-1400-B8A12921F704}	17	0	Bid2Etw_ODBC_1_Trace_TextA(UInt32 ModID, Object msgStr)	TextA	ODBC.1 formatted output (A)
ODBC.1	{F34765F7-A1BE-4B9D-1400-B8A12921F704}	18	0	Bid2Etw_ODBC_1_Trace_TextW(UInt32 ModID, Object msgStr)	TextW	ODBC.1 formatted output (W)
