provider	category	event_id	version	event(fields)	event_type	description
BCP.1	{24722B89-DF97-4FF6-E395-DB533AC42A1E}	17	0	Bid2Etw_BCP_1_Trace_TextA(UInt32 ModID, Object msgStr)	TextA	BCP.1 formatted output (A)
BCP.1	{24722B89-DF97-4FF6-E395-DB533AC42A1E}	18	0	Bid2Etw_BCP_1_Trace_TextW(UInt32 ModID, Object msgStr)	TextW	BCP.1 formatted output (W)
