provider	category	event_id	version	event(fields)	event_type	description
SQLSRV32.1	{4B647746-F438-0A42-F870-5DBD29949C99}	17	0	Bid2Etw_SQLSRV32_1_Trace_TextA(UInt32 ModID, Object msgStr)	TextA	SQLSRV32.1 formatted output (A)
SQLSRV32.1	{4B647746-F438-0A42-F870-5DBD29949C99}	18	0	Bid2Etw_SQLSRV32_1_Trace_TextW(UInt32 ModID, Object msgStr)	TextW	SQLSRV32.1 formatted output (W)
