provider	category	event_id	version	event(fields)	event_type	description
Critical Section Trace Provider	{3AC66736-CC59-4cff-8115-8DF50E39816B}	34	0	CritSecCollision(UInt32 LockCount, UInt32 SpinCount, UInt32 OwningThread, UInt32 CritSecAddr)		
Critical Section Trace Provider	{3AC66736-CC59-4cff-8115-8DF50E39816B}	35	0	CritSecInit(UInt32 SpinCount, UInt32 CritSecAddr)		
