provider	category	event_id	version	event(fields)	event_type	description
ADOMD.1	{7EA56436-3F2F-3F63-A829-F0B35B5CAD41}	17	0	Bid2Etw_ADOMD_1_Trace_TextA(UInt32 ModID, Object msgStr)	TextA	ADOMD.1 formatted output (A)
ADOMD.1	{7EA56436-3F2F-3F63-A829-F0B35B5CAD41}	18	0	Bid2Etw_ADOMD_1_Trace_TextW(UInt32 ModID, Object msgStr)	TextW	ADOMD.1 formatted output (W)
